file_name,bbox,image_id,race,age,emotion,gender,skintone,masked
39808964.jpg,"[963, 164, 147, 209]",272,Mongoloid,Senior,Neutral,Female,mid-light,unmasked
39818460.jpg,"[1005, 355, 197, 237]",273,Caucasian,20-30s,Neutral,Male,light,unmasked
3991082.jpg,"[449, 590, 228, 246]",274,Caucasian,20-30s,Anger,Male,mid-light,unmasked
39923182.jpg,"[503, 605, 266, 352]",275,Caucasian,20-30s,Neutral,Female,light,unmasked
39960231.jpg,"[955, 488, 153, 199]",276,Caucasian,20-30s,Neutral,Female,dark,unmasked
40127216.jpg,"[696, 185, 122, 180]",277,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
40164881.jpg,"[1263, 212, 325, 433]",278,Mongoloid,20-30s,Neutral,Female,dark,unmasked
40180037.jpg,"[1189, 202, 289, 367]",279,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
40214104.jpg,"[609, 392, 164, 293]",280,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
40309093.jpg,"[1063, 23, 457, 579]",281,Negroid,20-30s,Happiness,Female,dark,unmasked
4035615.jpg,"[1210, 684, 190, 303]",282,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
40561438.jpg,"[787, 130, 244, 321]",283,Caucasian,20-30s,Neutral,Female,light,unmasked
4057151.jpg,"[542, 527, 253, 334]",284,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
40597096.jpg,"[1157, 576, 209, 258]",285,Caucasian,20-30s,Neutral,Female,light,unmasked
40687782.jpg,"[781, 403, 376, 405]",286,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
40694027.jpg,"[670, 461, 344, 440]",287,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
40709774.jpg,"[1098, 420, 434, 412]",288,Mongoloid,20-30s,Neutral,Female,light,unmasked
40849998.jpg,"[836, 284, 241, 230]",289,Mongoloid,40-50s,Neutral,Female,dark,unmasked
40890148.jpg,"[920, 230, 186, 239]",290,Caucasian,20-30s,Neutral,Male,light,unmasked
40958980.jpg,"[411, 209, 270, 341]",291,Caucasian,20-30s,Neutral,Female,light,unmasked
41031263.jpg,"[500, 401, 288, 384]",292,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
4110727.jpg,"[1268, 152, 275, 395]",293,Mongoloid,20-30s,Neutral,Female,light,unmasked
4110728.jpg,"[830, 141, 278, 400]",294,Caucasian,20-30s,Anger,Female,light,unmasked
41160039.jpg,"[900, 239, 327, 491]",295,Negroid,20-30s,Neutral,Female,dark,unmasked
41260127.jpg,"[330, 296, 510, 758]",296,Caucasian,20-30s,Anger,Female,mid-light,unmasked
4127003.jpg,"[1058, 463, 274, 304]",297,Caucasian,20-30s,Neutral,Female,dark,unmasked
41333401.jpg,"[472, 708, 206, 277]",298,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
41572599.jpg,"[853, 278, 234, 312]",299,Caucasian,20-30s,Anger,Male,light,unmasked
41765877.jpg,"[947, 290, 122, 175]",300,Mongoloid,20-30s,Neutral,Female,light,unmasked
41766113.jpg,"[853, 414, 154, 201]",301,Caucasian,20-30s,Neutral,Female,mid-dark,masked
41850897.jpg,"[552, 1182, 222, 262]",302,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
41918962.jpg,"[1024, 413, 127, 165]",303,Mongoloid,20-30s,Anger,Female,light,unmasked
41919866.jpg,"[539, 537, 287, 366]",304,Caucasian,20-30s,Anger,Female,dark,unmasked
41920374.jpg,"[356, 311, 528, 693]",305,Caucasian,20-30s,Neutral,Male,light,unmasked
42027671.jpg,"[926, 429, 215, 280]",306,Caucasian,20-30s,Neutral,Female,dark,unmasked
42058657.jpg,"[664, 352, 447, 520]",307,Caucasian,20-30s,Neutral,Female,light,unmasked
42075804.jpg,"[902, 227, 353, 442]",308,Negroid,20-30s,Neutral,Female,dark,unmasked
42079319.jpg,"[552, 1182, 223, 262]",309,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
42177161.jpg,"[537, 348, 150, 206]",310,Mongoloid,20-30s,Neutral,Female,light,unmasked
42184458.jpg,"[611, 725, 134, 190]",311,Mongoloid,20-30s,Neutral,Female,light,unmasked
4218967.jpg,"[387, 835, 213, 264]",312,Caucasian,20-30s,Happiness,Female,light,unmasked
42268960.jpg,"[945, 171, 168, 234]",313,Mongoloid,20-30s,Neutral,Female,dark,unmasked
42293562.jpg,"[1258, 497, 144, 205]",314,Mongoloid,20-30s,Neutral,Female,dark,unmasked
42331690.jpg,"[617, 180, 384, 614]",315,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
42372076.jpg,"[734, 3, 801, 1003]",316,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
42376897.jpg,"[1011, 395, 179, 257]",317,Mongoloid,20-30s,Neutral,Female,mid-dark,masked
42376899.jpg,"[991, 435, 195, 254]",318,Mongoloid,20-30s,Neutral,Female,light,unmasked
42376904.jpg,"[1181, 165, 309, 377]",319,Negroid,20-30s,Neutral,Female,dark,unmasked
42376907.jpg,"[1159, 194, 254, 308]",320,Negroid,20-30s,Anger,Male,dark,unmasked
42390535.jpg,"[849, 455, 263, 382]",321,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
42402730.jpg,"[220, 410, 249, 236]",322,Caucasian,20-30s,Neutral,Male,light,unmasked
42449228.jpg,"[600, 382, 331, 450]",323,Mongoloid,20-30s,Neutral,Female,light,unmasked
42461308.jpg,"[816, 241, 222, 316]",324,Caucasian,20-30s,Anger,Female,light,unmasked
42477109.jpg,"[823, 311, 456, 505]",325,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
42527757.jpg,"[647, 794, 125, 154]",326,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
42527765.jpg,"[820, 367, 409, 600]",327,Mongoloid,20-30s,Neutral,Female,light,unmasked
42535522.jpg,"[870, 26, 452, 402]",328,Mongoloid,20-30s,Anger,Female,light,unmasked
42556235.jpg,"[797, 431, 173, 154]",329,Mongoloid,20-30s,Neutral,Female,light,unmasked
42584515.jpg,"[1216, 188, 153, 189]",330,Mongoloid,20-30s,Anger,Male,light,unmasked
42588562.jpg,"[563, 334, 165, 222]",331,Mongoloid,20-30s,Neutral,Female,light,unmasked
42589531.jpg,"[886, 428, 272, 340]",332,Mongoloid,20-30s,Neutral,Female,light,unmasked
42590580.jpg,"[884, 281, 328, 437]",333,Caucasian,20-30s,Neutral,Male,light,unmasked
42591402.jpg,"[387, 323, 486, 652]",334,Negroid,20-30s,Neutral,Male,dark,unmasked
42626938.jpg,"[1167, 295, 395, 503]",335,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
42777651.jpg,"[695, 1190, 192, 198]",336,Mongoloid,20-30s,Happiness,Male,light,unmasked
42998832.jpg,"[772, 3, 523, 676]",337,Negroid,20-30s,Happiness,Female,mid-light,unmasked
43001729.jpg,"[457, 910, 205, 270]",338,Caucasian,20-30s,Neutral,Male,light,unmasked
4304668.jpg,"[1377, 531, 260, 337]",339,Caucasian,20-30s,Neutral,Female,light,unmasked
43071593.jpg,"[592, 429, 287, 341]",340,Mongoloid,20-30s,Neutral,Female,light,unmasked
43082326.jpg,"[467, 184, 400, 481]",341,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
43096652.jpg,"[538, 422, 213, 278]",342,Caucasian,20-30s,Neutral,Male,light,unmasked
43150228.jpg,"[753, 204, 189, 258]",343,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
43192519.jpg,"[554, 171, 286, 487]",344,Caucasian,20-30s,Happiness,Female,light,unmasked
43272538.jpg,"[969, 143, 380, 559]",345,Caucasian,Senior,Neutral,Female,dark,unmasked
43305314.jpg,"[1036, 129, 373, 451]",346,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
43307667.jpg,"[1250, 713, 212, 280]",347,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
4332954.jpg,"[1293, 362, 146, 219]",348,Mongoloid,20-30s,Neutral,Female,light,unmasked
43353467.jpg,"[982, 389, 155, 231]",349,Caucasian,Teenager,Neutral,Female,light,unmasked
43383815.jpg,"[728, 268, 412, 486]",350,Negroid,20-30s,Neutral,Male,dark,unmasked
43468015.jpg,"[902, 238, 324, 397]",351,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
43500686.jpg,"[453, 507, 137, 176]",352,Mongoloid,20-30s,Surprise,Female,mid-dark,unmasked
43581705.jpg,"[912, 417, 360, 466]",353,Negroid,20-30s,Surprise,Male,dark,unmasked
43641797.jpg,"[989, 61, 368, 513]",354,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
43652449.jpg,"[454, 158, 510, 625]",355,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
43719988.jpg,"[585, 350, 247, 324]",356,Mongoloid,20-30s,Neutral,Female,light,unmasked
43832633.jpg,"[1014, 463, 286, 416]",357,Negroid,20-30s,Neutral,Female,dark,unmasked
43873983.jpg,"[383, 285, 308, 394]",358,Caucasian,20-30s,Neutral,Female,light,unmasked
43921335.jpg,"[714, 412, 152, 184]",359,Mongoloid,,Neutral,Female,dark,unmasked
43932008.jpg,"[866, 352, 302, 425]",360,Negroid,20-30s,Neutral,Female,light,unmasked
43988259.jpg,"[1137, 108, 365, 585]",361,Mongoloid,20-30s,Neutral,Male,mid-dark,unmasked
44054906.jpg,"[735, 199, 647, 500]",362,Caucasian,20-30s,Anger,Female,light,unmasked
44088992.jpg,"[760, 492, 567, 648]",363,Negroid,20-30s,Neutral,Male,dark,unmasked
44110845.jpg,"[423, 364, 269, 324]",364,Caucasian,20-30s,Anger,Male,mid-light,unmasked
44227398.jpg,"[876, 181, 189, 285]",365,Caucasian,20-30s,Neutral,Female,dark,unmasked
44297965.jpg,"[952, 217, 303, 346]",366,Mongoloid,20-30s,Neutral,Female,light,unmasked
44354489.jpg,"[1016, 270, 312, 413]",367,Caucasian,20-30s,Neutral,Female,light,unmasked
44385943.jpg,"[782, 310, 358, 598]",368,Caucasian,20-30s,Neutral,Female,dark,unmasked
44398548.jpg,"[1024, 469, 400, 593]",369,Mongoloid,20-30s,Neutral,Female,dark,unmasked
44664304.jpg,"[834, 296, 400, 560]",370,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
44690762.jpg,"[584, 313, 253, 329]",371,Caucasian,20-30s,Happiness,Female,light,unmasked
44703214.jpg,"[355, 514, 781, 1067]",372,Mongoloid,20-30s,Neutral,Female,light,unmasked
44704901.jpg,"[410, 445, 787, 1098]",373,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
44791286.jpg,"[1051, 592, 225, 248]",374,Caucasian,20-30s,Anger,Female,light,unmasked
4491567.jpg,"[1005, 252, 442, 580]",375,Negroid,20-30s,Neutral,Male,mid-light,unmasked
44989956.jpg,"[1364, 262, 171, 233]",376,Caucasian,20-30s,Anger,Female,light,unmasked
45064486.jpg,"[946, 501, 513, 540]",377,Caucasian,20-30s,Happiness,Female,light,unmasked
45323941.jpg,"[719, 519, 355, 492]",378,Caucasian,20-30s,Happiness,Female,light,unmasked
45367582.jpg,"[1217, 394, 308, 336]",379,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
45387980.jpg,"[1030, 367, 174, 220]",380,Negroid,20-30s,Anger,Female,dark,unmasked
45509738.jpg,"[966, 344, 157, 198]",381,Negroid,20-30s,Anger,Female,dark,unmasked
45537267.jpg,"[354, 255, 163, 232]",382,Caucasian,20-30s,Neutral,Female,light,unmasked
45570792.jpg,"[1158, 287, 284, 459]",383,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
45642094.jpg,"[703, 239, 236, 296]",384,Caucasian,20-30s,Neutral,Male,light,unmasked
45687211.jpg,"[910, 519, 170, 218]",385,Mongoloid,20-30s,Neutral,Female,light,unmasked
45688388.jpg,"[1024, 405, 265, 323]",386,Caucasian,20-30s,Neutral,Male,light,unmasked
45688514.jpg,"[1032, 476, 184, 310]",387,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
45717840.jpg,"[667, 322, 277, 484]",388,Mongoloid,20-30s,Neutral,Female,light,unmasked
45853798.jpg,"[616, 768, 116, 152]",389,Negroid,20-30s,Anger,Male,dark,unmasked
45854347.jpg,"[1441, 338, 316, 439]",390,Caucasian,20-30s,Neutral,Male,dark,unmasked
45863385.jpg,"[876, 245, 243, 323]",391,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
45898829.jpg,"[935, 160, 273, 390]",392,Mongoloid,20-30s,Neutral,Female,light,unmasked
45909368.jpg,"[1001, 280, 211, 293]",393,Mongoloid,20-30s,Neutral,Female,dark,unmasked
45932741.jpg,"[627, 34, 240, 293]",394,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
45950744.jpg,"[593, 340, 270, 385]",395,Mongoloid,20-30s,Neutral,Female,light,unmasked
45950745.jpg,"[524, 343, 273, 384]",396,Caucasian,20-30s,Neutral,Male,light,unmasked
45950747.jpg,"[539, 321, 278, 380]",397,Mongoloid,20-30s,Neutral,Male,light,unmasked
46196416.jpg,"[727, 459, 118, 148]",398,Mongoloid,20-30s,Neutral,Female,light,unmasked
46222461.jpg,"[819, 45, 225, 314]",399,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
46253307.jpg,"[1000, 427, 173, 257]",400,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
46274364.jpg,"[844, 462, 159, 209]",401,Mongoloid,20-30s,Anger,Female,light,unmasked
46329310.jpg,"[1153, 380, 353, 454]",402,Caucasian,20-30s,Neutral,Male,light,unmasked
46330288.jpg,"[464, 486, 415, 361]",403,Mongoloid,20-30s,Neutral,Female,light,unmasked
46349351.jpg,"[688, 300, 179, 211]",404,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
4637103.jpg,"[1276, 168, 497, 589]",405,Negroid,20-30s,Neutral,Female,dark,unmasked
46374193.jpg,"[952, 550, 194, 256]",406,Mongoloid,20-30s,Neutral,Female,light,unmasked
46375714.jpg,"[705, 760, 507, 661]",407,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
46394298.jpg,"[1103, 193, 232, 313]",408,Mongoloid,20-30s,Neutral,Male,light,unmasked
46454645.jpg,"[948, 130, 269, 391]",409,Caucasian,Kid,Surprise,Female,light,unmasked
46569252.jpg,"[746, 282, 423, 570]",410,Caucasian,20-30s,Anger,Male,light,unmasked
46664657.jpg,"[597, 146, 262, 373]",411,Caucasian,Baby,Neutral,Male,light,unmasked
46680480.jpg,"[561, 455, 257, 280]",412,Caucasian,20-30s,Neutral,Female,light,unmasked
46700538.jpg,"[671, 295, 457, 596]",413,Caucasian,20-30s,Neutral,Female,light,unmasked
46715241.jpg,"[946, 327, 170, 212]",414,Mongoloid,20-30s,Neutral,Female,light,unmasked
46720020.jpg,"[467, 377, 266, 336]",415,Caucasian,20-30s,Surprise,Female,light,unmasked
46808800.jpg,"[591, 164, 532, 741]",416,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
46830062.jpg,"[719, 303, 411, 458]",417,Caucasian,20-30s,Neutral,Female,light,unmasked
46855015.jpg,"[622, 226, 153, 202]",418,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
46860799.jpg,"[1124, 126, 309, 441]",419,Mongoloid,20-30s,Neutral,Female,light,unmasked
46883284.jpg,"[949, 188, 170, 244]",420,Caucasian,20-30s,Anger,Female,light,unmasked
46949552.jpg,"[815, 298, 386, 498]",421,Caucasian,20-30s,Anger,Female,mid-light,unmasked
46978324.jpg,"[1113, 305, 204, 288]",422,Mongoloid,20-30s,Sadness,Female,mid-light,unmasked
46978962.jpg,"[773, 364, 218, 304]",423,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
46991531.jpg,"[341, 149, 344, 486]",424,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
46991559.jpg,"[690, 438, 396, 413]",425,Mongoloid,20-30s,Neutral,Female,light,unmasked
4700865.jpg,"[1188, 275, 293, 399]",426,Caucasian,20-30s,Neutral,Male,light,unmasked
4706993.jpg,"[677, 694, 149, 196]",427,Caucasian,20-30s,Neutral,Male,light,unmasked
47079088.jpg,"[834, 313, 259, 336]",428,Caucasian,20-30s,Anger,Female,dark,unmasked
47084939.jpg,"[1237, 259, 212, 279]",429,Mongoloid,20-30s,Neutral,Female,light,unmasked
47104739.jpg,"[1180, 170, 317, 450]",430,Mongoloid,20-30s,Surprise,Female,light,unmasked
47117342.jpg,"[924, 155, 281, 405]",431,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
47219004.jpg,"[645, 380, 289, 377]",432,Mongoloid,20-30s,Neutral,Male,dark,unmasked
47221670.jpg,"[476, 204, 282, 534]",433,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
47249779.jpg,"[826, 140, 332, 464]",434,Mongoloid,20-30s,Neutral,Female,dark,unmasked
4725809.jpg,"[676, 644, 460, 655]",435,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
47260124.jpg,"[811, 212, 228, 317]",436,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
47301966.jpg,"[1260, 188, 262, 354]",437,Mongoloid,20-30s,Neutral,Female,light,unmasked
47328563.jpg,"[1057, 432, 201, 267]",438,Mongoloid,20-30s,Anger,Male,light,unmasked
47351122.jpg,"[585, 803, 236, 266]",439,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
47372058.jpg,"[1108, 306, 208, 242]",440,Caucasian,20-30s,Neutral,Male,light,unmasked
47382007.jpg,"[1077, 267, 245, 387]",441,Mongoloid,20-30s,Anger,Male,mid-light,unmasked
47490009.jpg,"[387, 580, 146, 234]",442,Caucasian,20-30s,Anger,Female,mid-dark,unmasked
47501309.jpg,"[986, 201, 391, 576]",443,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
47538072.jpg,"[766, 259, 365, 442]",444,Mongoloid,20-30s,Neutral,Male,light,unmasked
47577616.jpg,"[600, 400, 298, 389]",445,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
47682797.jpg,"[944, 220, 371, 384]",446,Mongoloid,20-30s,Neutral,Female,light,unmasked
47713000.jpg,"[847, 259, 318, 422]",447,Mongoloid,20-30s,Neutral,Female,light,unmasked
47780644.jpg,"[542, 421, 363, 489]",448,Mongoloid,20-30s,Anger,Female,dark,unmasked
47853927.jpg,"[337, 352, 469, 402]",449,Mongoloid,20-30s,Neutral,Female,light,unmasked
47999253.jpg,"[711, 71, 554, 585]",450,Caucasian,20-30s,Anger,Female,light,unmasked
48016780.jpg,"[627, 487, 139, 179]",451,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
48104438.jpg,"[427, 277, 446, 638]",452,Negroid,20-30s,Neutral,Male,mid-dark,unmasked
48122452.jpg,"[404, 374, 359, 451]",453,Mongoloid,20-30s,Neutral,Female,light,unmasked
4815220.jpg,"[1274, 408, 417, 475]",454,Negroid,Senior,Neutral,Male,mid-dark,unmasked
48244384.jpg,"[1062, 350, 239, 278]",455,Caucasian,20-30s,Neutral,Male,dark,unmasked
48252337.jpg,"[709, 282, 545, 669]",456,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
48253799.jpg,"[1122, 190, 132, 190]",457,Mongoloid,20-30s,Neutral,Female,dark,unmasked
48307419.jpg,"[505, 194, 211, 275]",458,Caucasian,20-30s,Happiness,Female,light,unmasked
48326197.jpg,"[723, 330, 338, 447]",459,Mongoloid,20-30s,Anger,Female,light,unmasked
48326198.jpg,"[657, 270, 342, 463]",460,Mongoloid,20-30s,Anger,Female,light,unmasked
48365552.jpg,"[988, 427, 131, 151]",461,Caucasian,20-30s,Neutral,Female,dark,unmasked
48369863.jpg,"[824, 362, 271, 341]",462,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
48408288.jpg,"[1106, 510, 129, 154]",463,Caucasian,20-30s,Anger,Male,light,unmasked
48410367.jpg,"[770, 619, 224, 309]",464,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
48457466.jpg,"[916, 319, 305, 352]",465,Caucasian,20-30s,Anger,Female,dark,unmasked
48457491.jpg,"[930, 407, 283, 382]",466,Caucasian,20-30s,Neutral,Female,light,unmasked
48478701.jpg,"[1084, 378, 218, 272]",467,Mongoloid,Senior,Neutral,Female,mid-light,unmasked
48479168.jpg,"[1073, 233, 239, 299]",468,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
48480621.jpg,"[537, 305, 251, 336]",469,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
48506797.jpg,"[213, 358, 603, 775]",470,Caucasian,20-30s,Neutral,Female,light,unmasked
48523855.jpg,"[1054, 237, 267, 312]",471,Caucasian,20-30s,Neutral,Female,light,unmasked
48547975.jpg,"[1172, 580, 124, 177]",472,Negroid,20-30s,Happiness,Female,mid-light,unmasked
48569296.jpg,"[854, 126, 275, 354]",473,Caucasian,20-30s,Neutral,Male,light,unmasked
48586739.jpg,"[619, 153, 176, 268]",474,Caucasian,20-30s,Anger,Female,light,masked
48590153.jpg,"[0, 0, 1999, 1332]",475,Caucasian,20-30s,Anger,Female,light,unmasked
48681617.jpg,"[763, 120, 234, 353]",476,Negroid,20-30s,Anger,Male,mid-dark,unmasked
48785443.jpg,"[799, 295, 271, 338]",477,Caucasian,20-30s,Surprise,Female,light,unmasked
4880922.jpg,"[1117, 199, 241, 285]",478,Mongoloid,Senior,Neutral,Male,mid-light,unmasked
48824283.jpg,"[1121, 255, 354, 464]",479,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
48828971.jpg,"[999, 376, 362, 401]",480,Negroid,Senior,Happiness,Male,dark,unmasked
48839439.jpg,"[702, 512, 130, 196]",481,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
48843558.jpg,"[516, 237, 282, 399]",482,Mongoloid,20-30s,Happiness,Female,light,unmasked
48961740.jpg,"[470, 493, 254, 343]",483,Mongoloid,20-30s,Neutral,Male,light,unmasked
49016431.jpg,"[882, 305, 369, 422]",484,Caucasian,20-30s,Anger,Female,light,unmasked
49074608.jpg,"[335, 797, 307, 404]",485,Mongoloid,20-30s,Neutral,Female,light,unmasked
49091400.jpg,"[870, 348, 184, 182]",486,Caucasian,20-30s,Happiness,Male,light,unmasked
49106710.jpg,"[1109, 195, 254, 372]",487,Mongoloid,20-30s,Neutral,Female,light,unmasked
49169522.jpg,"[718, 70, 418, 551]",488,Mongoloid,20-30s,Neutral,Female,mid-light,masked
49200040.jpg,"[744, 418, 122, 174]",489,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
49211602.jpg,"[346, 458, 307, 411]",490,Negroid,20-30s,Neutral,Female,dark,unmasked
49486011.jpg,"[907, 330, 205, 289]",491,Caucasian,20-30s,Neutral,Female,light,unmasked
49552940.jpg,"[580, 422, 512, 631]",492,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
49596248.jpg,"[844, 352, 257, 320]",493,Caucasian,20-30s,Anger,Female,light,unmasked
49605688.jpg,"[1177, 139, 267, 397]",494,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
4962259.jpg,"[313, 248, 140, 189]",495,Negroid,Teenager,Anger,Male,mid-light,unmasked
49670199.jpg,"[1080, 204, 224, 370]",496,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
4972969.jpg,"[610, 197, 745, 886]",497,Caucasian,20-30s,Neutral,Male,light,unmasked
49742733.jpg,"[1010, 386, 327, 383]",498,Negroid,20-30s,Surprise,Female,dark,unmasked
49833469.jpg,"[671, 354, 284, 378]",499,Negroid,20-30s,Anger,Female,dark,unmasked
49850110.jpg,"[650, 288, 170, 261]",500,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
49914563.jpg,"[611, 276, 368, 575]",501,Caucasian,20-30s,Anger,Female,mid-light,unmasked
49981053.jpg,"[498, 439, 342, 438]",502,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
49989896.jpg,"[1271, 227, 228, 279]",503,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
49993513.jpg,"[1192, 358, 353, 470]",504,Mongoloid,20-30s,Neutral,Female,light,unmasked
50004532.jpg,"[741, 229, 530, 709]",505,Caucasian,20-30s,Surprise,Female,dark,unmasked
50009958.jpg,"[479, 190, 327, 458]",506,Mongoloid,20-30s,Neutral,Female,dark,unmasked
50046184.jpg,"[964, 749, 247, 413]",507,Negroid,20-30s,Anger,Female,dark,unmasked
50156947.jpg,"[1148, 234, 199, 247]",508,Mongoloid,20-30s,Sadness,Male,light,unmasked
50275064.jpg,"[1165, 131, 297, 409]",509,Mongoloid,20-30s,Neutral,Female,light,unmasked
50323519.jpg,"[1192, 286, 412, 564]",510,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
50350454.jpg,"[327, 492, 280, 336]",511,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
50401532.jpg,"[1197, 310, 203, 263]",512,Mongoloid,20-30s,Anger,Female,light,unmasked
50436266.jpg,"[726, 304, 406, 529]",513,Mongoloid,20-30s,Anger,Male,dark,unmasked
50469148.jpg,"[1028, 612, 298, 380]",514,Mongoloid,20-30s,Anger,Female,dark,unmasked
50503944.jpg,"[552, 287, 331, 437]",515,Caucasian,20-30s,Anger,Female,light,unmasked
50573095.jpg,"[470, 392, 560, 710]",516,Caucasian,20-30s,Anger,Male,light,unmasked
