file_name,age,race,masked,skintone,emotion,gender,split
1133886.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female,0.012505935607041718
1134669.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.2085340181137636
11439425.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.4447581293806093
1144043.jpg,40-50s,Mongoloid,unmasked,mid-dark,Neutral,Male,0.9463088252542391
1145339.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.9799995203204848
1145376.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.8657552962986024
11555524.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.33441956627544583
11559793.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male,-1.191295935706184
1158761.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female,-0.5464008702554017
11642694.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.5920283195883174
11644449.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.05984444115891238
11649435.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,-0.3600186545042181
1170336.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.1662450890708787
11707279.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,0.8934119259860371
11715654.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.32414901316458067
11719457.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.1907908318009863
1172918.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.37235409752783305
1173113.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.6770444543020626
11732704.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.2636132461781204
11732775.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7827501693451338
11757624.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,0.07631867383150781
1176043.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.11080173431973779
1176386.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,2.297385475834144
11817703.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.0501918236280348
11850899.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.022798032026200055
1185346.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,-0.517130496844873
11867589.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.8814117062448257
11868331.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.5648814835351414
11869219.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,1.3418093167372125
11869306.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male,-2.314093426703383
11870325.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.12242971978254019
11879549.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.549810269703863
11899241.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.8011807053605147
11910902.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.34731169787874044
11911033.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.8315797535495253
11913715.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.504971463305309
11917410.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.5356466383883398
1193565.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0.4529929979772626
1193574.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1.0402459390389551
1193577.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1.0356911841519487
11946109.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-1.7768291353018797
11946120.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,1.5005501693652026
11959607.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.6413020069661215
11968820.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.2065130227602102
11979273.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,-1.2345629406229046
11986008.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.16525785350209557
11999000.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.546655266728745
12014036.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,0.42679869398166453
12015985.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,2.377849123271466
12021827.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male,-1.9270936718313236
12039638.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.0012264326116446659
12041582.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.5691273684038659
12044097.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Female,-1.2681528596960734
12045012.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.08771423884962562
12049881.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,1.695734351113673
12049898.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.3159961939066511
12049902.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,1.0548705734260007
12049903.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,1.4354443263177454
1206435.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1.4819824370441605
12094299.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,0.5068509311549447
12128961.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.35964790739430985
1216107.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-1.1868413580488135
1218350.jpg,Baby,Mongoloid,unmasked,mid-light,Neutral,Female,1.755683432507464
12195723.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,1.3555452438410012
12195784.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.4643248715494679
12196096.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,0.3857602406012027
12196150.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,0.6990781289631744
1221383.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.9860632423154195
12217827.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,1.2152670021599161
1223812.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.9196870659532634
12259655.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.07588208110665283
12285793.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Male,0.980026057779161
12286066.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female,0.7187928347168038
1228948.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.44541484982201
1230855.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.13708151822852016
12318680.jpg,20-30s,Mongoloid,masked,light,Sadness,Male,0.48560090498269126
12329861.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1.4457452828408859
12330267.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.9715049596913019
1233056.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.17612332534953834
12353939.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.9336873183975184
12370661.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.3677709675440784
12371658.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.02064676028015258
12395787.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.46422834397393065
12400152.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.7448397713202244
12401952.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.8737174040966176
12431658.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.8489478586996315
12469989.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.9597588832010439
12477273.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Male,-0.10534622177595736
12505828.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.3762474279513683
12526728.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,0.5591756068990553
12558064.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,0.3125742874655842
12564858.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.493050934901013
12565065.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.2504342020807399
12574276.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.0711718812606556
12597534.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,1.712038649643763
12617337.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,0.008699179119107277
12620096.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Male,-0.23491731850809658
1263110.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.0561086990652357
1263111.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.2374503013880132
1263114.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.11001437796820597
1263116.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.34941227782573
1263121.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.35153803669838296
12632457.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-1.4307466229477754
12654292.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.6902313662455541
12662308.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.12046129508316132
1266619.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.5091810581368021
12670457.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.04663487987236167
1267166.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,-0.0628898882456919
12681662.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.6640312228251601
1269076.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.9140160050537158
12748359.jpg,20-30s,Mongoloid,unmasked,light,Surprise,Female,-0.4304643644184941
12770567.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,1.6767170467956738
12777300.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.7004179317157782
1281177.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-0.12698982650824736
1281272.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,0.8678356013742977
12844079.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.500779782427331
12848557.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.9100589450549378
12874323.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.1572324576421795
12894799.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.36589418819405806
12895145.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.8343100351015486
12926237.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.9524007834003125
12931283.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.2436913484483074
1295230.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male,-1.0280101565199182
12962148.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.9647132818987739
12962150.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.7017811265599376
12962151.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.8640153370445739
12962152.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,0.6075400126775824
12962153.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,0.7552509668556989
12995516.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,0.957849308059787
13021064.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.0476330267030376
13041521.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,-0.27426759440082465
13046962.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.14191358214672897
13069823.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.5762917545032432
13077375.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.33203095389471904
1308167.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.26437608331805357
13104999.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.6858732659855422
13105032.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-1.3994200677379047
13114532.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,1.2176386488990385
13129743.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.5555920705614806
13134591.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,1.9961883028240188
13134969.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,-0.864702580037558
13147154.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,0.3803756747034375
1315803.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female,-0.39683613798573963
13174889.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.293859297302131
1320252.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.4603283182738682
1322224.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.48904058991501564
13234959.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,0.22484457309624395
13235041.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,0.4298308856765521
1326611.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,0.7481508713548591
13280659.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,0.17868903798473593
1328090.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-0.12657169199632956
1328093.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-0.3087554803868184
13290523.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.7779883750104778
13313137.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.4653970789819196
13326641.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7982983484412475
13396853.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.6311966764750605
13446042.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.4543940275638731
13469455.jpg,20-30s,Mongoloid,masked,light,Sadness,Male,-1.909194352674795
13538050.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male,-0.0028139748802989578
13553504.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.7959136970577366
1359965.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-0.16554664355284293
1359967.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,0.5429411492593325
13602270.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.2603072516525355
1360912.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.45119189325886305
1360959.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.2897887276296643
1361105.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.6094975366692741
1362041.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.02742889333461807
13639645.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,0.5389034671741889
13650128.jpg,20-30s,Mongoloid,unmasked,light,Disgust,Female,-1.0946425822551822
1367926.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,2.214793436044971
1373188.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.5942111111856534
13744014.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female,-0.9011387273380688
13787717.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.16693650894979528
13787718.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.9302992653050809
13787944.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.2751587519711097
13787945.jpg,20-30s,Mongoloid,unmasked,light,Surprise,Female,-0.5758537127353716
13796033.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.8948150719908363
13864984.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.263870325440801
13865210.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.5442476231568907
13866592.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1.175497807999195
1388556.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.3756687746110994
13903346.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.4467688137924104
13922428.jpg,20-30s,Mongoloid,masked,light,Sadness,Female,0.2939732878986298
13922429.jpg,20-30s,Mongoloid,masked,light,Happiness,Female,-1.9374396053607892
13922432.jpg,20-30s,Mongoloid,masked,light,Sadness,Female,-0.5120934147474336
13922434.jpg,20-30s,Mongoloid,masked,light,Disgust,Female,0.3713416635114859
13922435.jpg,20-30s,Mongoloid,masked,light,Sadness,Female,-1.862952241444531
1392571.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.42397812010076724
13931786.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.1700684217546293
13939900.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-0.5788651130650786
13945881.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7697229790506744
13947000.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.20719373830085325
13956461.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.783860965468388
13956928.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.1925265383113128
13962067.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.038360744545095804
13988893.jpg,20-30s,Mongoloid,unmasked,mid-light,Sadness,Male,-1.1002167385580075
14028552.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.5004917143855471
14035683.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,1.3779696212341477
14100577.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.5418705639565576
14104762.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.1794032005337213
14109171.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-2.520928636989849
14118316.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,0.9393781349211165
1419922.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,0.4884854104380872
1422454.jpg,Baby,Mongoloid,unmasked,mid-light,Neutral,Female,0.8540247401544447
14247157.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-2.479414606047848
1425505.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.0953702447077878
14259671.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,1.0200241807775339
1427955.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-1.0185054408563985
1428006.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.7289333269585548
1430627.jpg,40-50s,Mongoloid,unmasked,light,Anger,Female,-0.04730337145267734
1434166.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.427327342427952
14347068.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.0697738995371742
1439793.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.11843256094363665
14400954.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Female,-0.0504385910573033
14400956.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.2164027826839391
1442735.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.10132235254493334
1446326.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Female,0.32164765754467367
1447290.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Female,-1.1943921124758774
14527076.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-0.22618216623886248
14527077.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,2.71607810339667
14532528.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-2.4001250969497114
14536631.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,-0.18927282021939626
14541268.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.5080358273090576
1464082.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.0432659516262894
14642885.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,1.3155739603503966
1472257.jpg,Baby,Mongoloid,unmasked,mid-light,Happiness,Female,-1.1354319114514513
1475256.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.1848082165736306
1475260.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.4371296760375856
1475269.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.5018454392865886
1475275.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.4426239780614745
1475335.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.5771344136888387
1475345.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.15346840876479942
14777589.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0.6974621355493746
14779717.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female,1.3274536082398793
1489362.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.4614064820248551
1489370.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.879759910697056
1489380.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.252452088115688
1490280.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7879147923765885
14936768.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-1.76328771255513
1495613.jpg,Kid,Mongoloid,unmasked,mid-light,Neutral,Female,0.7066438495465914
14964709.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,-1.62418346516206
