,file_name,age,race,masked,skintone,emotion,gender,fold
354,996439.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2
355,image_4234.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
356,74086382.jpg,Teenager,Caucasian,unmasked,light,Neutral,Female,1
357,76982630.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,2
358,94649316.jpg,Kid,Caucasian,unmasked,light,Neutral,Male,4
359,78296125.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
360,54083592.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1
361,42442922.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
362,75156854.jpg,40-50s,Negroid,unmasked,mid-dark,Neutral,Female,2
363,67627718.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male,4
364,80455920.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,2
365,59105956.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,1
366,9621731.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
367,88048000.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,4
368,2926635.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
369,41371288.jpg,40-50s,Caucasian,unmasked,mid-dark,Happiness,Male,2
370,67062252.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,3
371,99398545.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
372,47101307.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
373,80588696.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,2
374,63979492.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,1
375,75756075.jpg,Kid,Mongoloid,unmasked,mid-light,Neutral,Male,4
376,82103303.jpg,Senior,Mongoloid,unmasked,mid-light,Neutral,Male,2
377,48704695.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,4
378,73003022.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,3
379,79090311.jpg,Kid,Mongoloid,unmasked,mid-light,Fear,Female,1
380,12417479.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male,1
381,62165466.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female,3
382,70448868.jpg,20-30s,Mongoloid,unmasked,mid-light,Sadness,Male,2
383,61675915.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,4
384,57286312.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
385,69498101.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,4
386,73627332.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,2
387,49434483.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,3
388,image_4396.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
389,81161998.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,1
390,image_2268.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,2
391,62799281.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,4
392,image_2944.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
393,78287512.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
394,73447153.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Female,2
395,49352176.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,3
396,62505232.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
397,83131665.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,3
398,56701988.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
399,image_3349.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
400,68957013.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
401,66846934.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male,2
402,67053072.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,4
403,74802709_3.jpg,20-30s,Caucasian,unmasked,light,Surprise,Male,3
404,86578803.jpg,20-30s,Caucasian,unmasked,mid-light,Sadness,Male,4
405,76574441.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
406,35280323.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,1
407,11869219.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,2
408,7427569.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
409,29178581.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,3
410,60271935_2.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
411,60031703.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,1
412,86708408.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,2
413,75064510.jpg,Kid,Caucasian,unmasked,light,Neutral,Female,3
414,88097998.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
415,64443304.jpg,20-30s,Caucasian,unmasked,dark,Neutral,Male,4
416,72079940.jpg,20-30s,Caucasian,unmasked,mid-light,Sadness,Female,2
417,image_5897.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
418,image_7313.jpg,Senior,Caucasian,unmasked,light,Happiness,Male,3
419,64408839.jpg,Teenager,Caucasian,unmasked,mid-light,Neutral,Female,4
420,67947814.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
421,82079946.jpg,Kid,Mongoloid,unmasked,light,Neutral,Female,4
422,image_947.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
423,93583941.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
424,92997336.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,2
425,81900175.jpg,20-30s,Mongoloid,masked,light,Neutral,Male,3
426,95788727.jpg,Senior,Caucasian,unmasked,light,Anger,Male,4
427,81229421.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,1
428,16718944.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,4
429,39746065.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
430,7232712.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
431,88564415.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
432,image_4863.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,1
433,72004587.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male,4
434,65838550.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,3
435,71045103.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
436,2128008.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,2
437,72940636.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
438,69014993.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1
439,67624367.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female,3
440,94541837.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,2
441,61278778.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
442,70652979.jpg,20-30s,Mongoloid,unmasked,light,Disgust,Male,4
443,6280501.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
444,40945510.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,4
445,68538245_5.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,1
446,81062874.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,2
447,10462043.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,3
448,101045841.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
449,77572401.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
450,46712478.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,2
451,104292087.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1
452,10116354.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,2
453,63069939.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,4
454,59212690.jpg,Baby,Caucasian,unmasked,light,Happiness,Male,3
455,63011788_3.jpg,20-30s,Mongoloid,unmasked,mid-dark,Neutral,Female,1
456,63158461.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
457,67849251.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
458,58146253.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
459,82879374.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
460,75797832.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
461,81120976.jpg,20-30s,Caucasian,masked,light,Neutral,Female,4
462,42771194.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,1
463,32268882.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
464,2370851.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,2
465,image_7875.jpg,Kid,Caucasian,unmasked,light,Happiness,Male,1
466,image_156.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,4
467,50867557.jpg,Kid,Mongoloid,unmasked,light,Neutral,Female,3
468,76816481.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
469,94724199.jpg,Kid,Negroid,unmasked,mid-light,Anger,Male,1
470,76787878.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,2
471,69494779.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
472,63025003.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
473,69429224.jpg,Teenager,Mongoloid,unmasked,mid-light,Happiness,Male,4
474,67180030.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1
475,70292752.jpg,40-50s,Caucasian,masked,mid-light,Neutral,Female,3
476,87032895.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,1
477,65288052.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,2
478,72033938.jpg,40-50s,Caucasian,unmasked,light,Sadness,Female,4
479,77597417.jpg,20-30s,Caucasian,unmasked,light,Anger,Female,3
480,57532434.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,2
481,65976628.jpg,20-30s,Mongoloid,masked,light,Neutral,Male,3
482,106661575.jpg,Kid,Caucasian,unmasked,mid-light,Neutral,Male,4
483,84284883.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1
484,46051076.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
485,63638561.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,2
486,45940662.jpg,Kid,Caucasian,unmasked,light,Surprise,Male,1
487,image_6398.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,4
488,82680025.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,4
489,13538050.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male,3
490,67442722.jpg,Senior,Caucasian,unmasked,light,Happiness,Female,2
491,73177601.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
492,68062554.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,3
493,87906424.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
494,83851823.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
495,85686673.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,2
496,61595001.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,2
497,61306961.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,3
498,93137306.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Male,1
499,74268493.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
500,image_2727.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,2
501,71949267.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
502,12371658.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1
503,20698876.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
504,6901480.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
505,71432638.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,4
506,72726986.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,3
507,100436471.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1
508,63610716.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
509,48808441.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1
510,95800049.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
511,98751981.jpg,20-30s,Negroid,unmasked,mid-light,Happiness,Female,2
512,88716430.jpg,20-30s,Caucasian,unmasked,light,Surprise,Male,2
513,83498501.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,3
514,11644449.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
515,70114537.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,1
516,59711662.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
517,38096228.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Female,1
518,image_7841.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,4
519,image_7237.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,2
520,35055181.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,1
521,46665625.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
522,12049881.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,3
523,106678432.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,2
524,66712477.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,3
525,32730786.jpg,20-30s,Mongoloid,unmasked,light,Anger,Male,2
526,78615755.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
527,63212319.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Female,1
528,1672415.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
529,image_3805.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,2
530,61707636.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,1
531,4619543.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,3
532,43876317.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
533,65769451.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,2
534,72795769.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
535,62611605.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
536,69383725.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,3
537,79405714.jpg,Teenager,Negroid,unmasked,mid-dark,Happiness,Female,4
538,84066965.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
539,16095908.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
540,68279207.jpg,40-50s,Mongoloid,unmasked,light,Anger,Female,4
541,image_5139.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2
542,7169468.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
543,5815841.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,3
544,85852134.jpg,40-50s,Mongoloid,unmasked,mid-light,Surprise,Male,1
545,53220671.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,4
546,58526012.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
547,66962677.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Female,2
548,66953166_2.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
549,74450035.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male,4
550,68348868.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,3
551,76362622.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
552,56730769.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
553,86899742.jpg,Kid,Negroid,unmasked,mid-dark,Happiness,Female,4
554,83389206.jpg,20-30s,Mongoloid,masked,light,Neutral,Male,2
555,75866223.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
556,72501076.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,4
557,image_6818.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,1
558,79495559.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
559,36172463.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,2
560,2699217.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
561,76561406.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
562,6945793.jpg,Senior,Mongoloid,unmasked,light,Neutral,Male,3
563,77227238.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2
564,104883984.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,4
565,77286897.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female,2
566,57794462.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,3
567,61650016.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
568,1425505.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
569,image_6059.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,3
570,77529066.jpg,Kid,Caucasian,unmasked,light,Neutral,Female,1
571,86510675.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Female,4
572,70649660.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,1
573,77507625.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,2
574,22550739.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,4
575,14400952.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,3
576,image_2103.jpg,Teenager,Caucasian,unmasked,light,Happiness,Male,1
577,90602182.jpg,Kid,Caucasian,unmasked,mid-light,Neutral,Female,3
578,66219915.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,4
579,38843505.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
580,77488026.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
581,48743221.jpg,20-30s,Caucasian,unmasked,light,Anger,Male,1
582,54827162.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
583,6599113.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,3
584,image_7104.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,4
585,70070592.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,1
586,47540406_20.jpg,20-30s,Caucasian,unmasked,light,Sadness,Male,3
587,54934046.jpg,Kid,Caucasian,unmasked,light,Neutral,Female,2
588,47540406_21.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,4
589,67359524.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
590,70042969.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,2
591,79399285.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,3
592,60571575.jpg,Baby,Mongoloid,unmasked,light,Anger,Male,2
593,28978844.jpg,20-30s,Mongoloid,unmasked,light,Disgust,Female,1
594,61246617.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,3
595,5794839.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,4
596,26343317.jpg,40-50s,Mongoloid,unmasked,light,Sadness,Female,3
597,49267176.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,2
598,5252149.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
599,59458539.jpg,20-30s,Negroid,unmasked,dark,Happiness,Female,4
600,62942542.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
601,image_2025.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,3
602,image_4502.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,1
603,76781753.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,2
604,72405628.jpg,20-30s,Mongoloid,unmasked,light,Anger,Female,1
605,42358184.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,4
606,84922350.jpg,Teenager,Caucasian,unmasked,light,Neutral,Female,2
607,image_4722.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
608,47467625.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,3
609,67096078.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
610,83533283.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
611,55186697.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,1
612,91021181_2.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
613,84849485.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male,2
614,96006280.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,1
615,14247157.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,4
616,87973828.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
617,62207076.jpg,20-30s,Negroid,unmasked,dark,Anger,Male,2
618,75624506.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,3
619,7176276.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
620,74562358.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
621,77739064.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
622,85192330.jpg,20-30s,Caucasian,unmasked,light,Sadness,Male,2
623,67849465.jpg,20-30s,Negroid,unmasked,dark,Neutral,Male,4
624,69284310.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
625,12353939.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,4
626,80911488.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,2
627,72323520.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
628,8991241.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
629,46170556.jpg,Kid,Caucasian,unmasked,light,Neutral,Female,4
630,82101570.jpg,40-50s,Caucasian,masked,light,Neutral,Female,3
631,70514077.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
632,69232517.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,3
633,83738090.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
634,91414355.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,2
635,9321480.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
636,99503096_3.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
637,57270103.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female,1
638,65990558.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,2
639,70234002.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
640,86225538.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,4
641,61043571.jpg,20-30s,Negroid,unmasked,mid-light,Happiness,Male,1
642,image_836.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
643,101093778.jpg,Senior,Caucasian,unmasked,light,Anger,Male,2
644,69465746.jpg,20-30s,Mongoloid,unmasked,light,Anger,Female,3
645,67974955.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Male,2
646,53919758.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
647,86687219.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
648,81292288.jpg,Senior,Caucasian,unmasked,mid-light,Neutral,Male,2
649,79201154.jpg,20-30s,Caucasian,unmasked,light,Fear,Female,1
650,70182248.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
651,58069438.jpg,Kid,Caucasian,unmasked,mid-light,Happiness,Female,4
652,84826566.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1
653,49160039.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
654,60589546.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,4
655,6377375.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
656,73218964.jpg,Senior,Mongoloid,unmasked,light,Sadness,Female,3
657,43433879.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
658,73876273.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
659,63749086.jpg,20-30s,Caucasian,unmasked,light,Sadness,Female,2
660,72201558.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
661,74655000.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
662,image_3923.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
663,73839863.jpg,20-30s,Caucasian,masked,light,Neutral,Female,3
664,89483075.jpg,40-50s,Mongoloid,masked,light,Neutral,Female,3
665,70100874.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,2
666,47248823.jpg,Senior,Caucasian,unmasked,mid-light,Anger,Male,1
667,87342540.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,4
