,file_name,age,race,masked,skintone,emotion,gender
375,107862148.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male
376,107879514.jpg,Senior,Caucasian,unmasked,mid-light,Sadness,Male
377,107880024.jpg,Senior,Caucasian,unmasked,light,Sadness,Male
378,107892076.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male
379,107905108.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
380,10796633.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female
381,107970044.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
382,107970368.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
383,10797182.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
384,108030445.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
385,108053825.jpg,Kid,Caucasian,unmasked,light,Neutral,Male
386,108063753.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male
387,10807070.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male
388,108103293.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
389,108117193.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Female
390,108119733.jpg,20-30s,Mongoloid,unmasked,mid-light,Fear,Female
391,108120403.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
392,108137621.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female
393,10815380.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
394,108165616.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male
395,10817186.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
396,108223892.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
397,10823018.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
398,1082474.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
399,1082480.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
400,1082487.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
401,108269010.jpg,20-30s,Caucasian,unmasked,light,Surprise,Female
402,108269240.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
403,108292736.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
404,1083832.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
405,1083956.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
406,10842866.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
407,1084829.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
408,1085414.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
409,1085475.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
410,1086226.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
411,10865628.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
412,10869274.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
413,10870583.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
414,1088283.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Female
415,1088380.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
416,10891849.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
417,10899579.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
418,1090520.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female
419,1091393.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
420,1094947.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
421,1095011.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
422,1095270.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
423,10957478.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
424,10964055.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
425,1097338.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
426,10974506.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
427,1097536.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
428,10977423.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
429,10992166.jpg,Senior,Mongoloid,unmasked,light,Neutral,Female
430,1100789.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
431,1102668.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
432,1109504.jpg,20-30s,Mongoloid,masked,light,Neutral,Male
433,1109505.jpg,20-30s,Mongoloid,masked,light,Neutral,Male
434,1109668.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
435,11107874.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
436,11107875.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
437,11127299.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
438,1116630.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
439,1120865.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male
440,1121885.jpg,20-30s,Mongoloid,masked,light,Neutral,Male
441,1121887.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Male
442,1121891.jpg,20-30s,Mongoloid,masked,light,Neutral,Male
443,1121892.jpg,20-30s,Mongoloid,masked,light,Neutral,Male
444,11255032.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
445,11285438.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
446,1128903.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male
447,11289427.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male
448,11289541.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
449,11293992.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male
450,1133886.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female
451,11340802.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
452,1134669.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
453,11369634.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
454,11422283.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
455,11439425.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
456,1144043.jpg,40-50s,Mongoloid,unmasked,mid-dark,Neutral,Male
457,1145339.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
458,1145376.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
459,11555524.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
460,11559793.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male
461,11580781.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
462,1158761.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female
463,11595915.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
464,11622793.jpg,40-50s,Mongoloid,unmasked,mid-light,Anger,Male
465,11642694.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
466,11644449.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
467,11649435.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
468,11655629.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
469,11687815.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male
470,11688047.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male
471,1170336.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
472,1170405.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female
473,11707279.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
474,11709259.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female
475,11710009.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
476,11715654.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
477,11719457.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
478,1172918.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
479,1173113.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
480,11732704.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
481,11732775.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
482,1173567.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
483,11757624.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female
484,1176043.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
485,1176386.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female
486,1176387.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
487,1178145.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
488,11802547.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
489,11817703.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
490,1182419.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
491,11850899.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
492,1185346.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
493,1186478.jpg,20-30s,Mongoloid,unmasked,light,Anger,Male
494,11867589.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
495,11868331.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
496,11869219.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
497,11869306.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male
498,11870325.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
499,11879549.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
500,11899241.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
501,11910902.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
502,11911033.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
503,11913715.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
504,11917410.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
505,1193565.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
506,1193571.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
507,1193574.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
508,1193577.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
509,1193595.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
510,11938056.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
511,11946109.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
512,11946120.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
513,11954156.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
514,11959607.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
515,11968820.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
516,1197359.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Male
517,11977220.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
518,11979273.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
519,11986008.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
520,11998946.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
521,11999000.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
522,12014036.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
523,12015985.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
524,12016137.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
525,12021827.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male
526,12039638.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
527,12041582.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
528,12044097.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Female
529,12045009.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
530,12045012.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
531,12045015.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
532,12049879.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
533,12049881.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
534,12049898.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
535,12049902.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
536,12049903.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
537,12049904.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
538,1206435.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
539,1207447.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
540,12092505.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
541,12094299.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
542,12128961.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
543,1216107.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
544,1218350.jpg,Baby,Mongoloid,unmasked,mid-light,Neutral,Female
545,12195723.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
546,12195784.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
547,12195980.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
548,12196096.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female
549,12196150.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
550,12206497.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
551,12206849.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
552,1220741.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
553,1221383.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
554,12217827.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
555,1223812.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
556,12259655.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
557,12278365.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
558,1228062.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
559,12285793.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Male
560,12286066.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female
561,1228948.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
562,1230855.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
563,12318680.jpg,20-30s,Mongoloid,masked,light,Sadness,Male
564,12329861.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
565,12330138.jpg,20-30s,Mongoloid,unmasked,mid-light,Fear,Female
566,12330267.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
567,1233056.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
568,12345635.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
569,12353939.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
570,12358310.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
571,12358764.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
572,12370661.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
573,12371485.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
574,12371658.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
575,12395787.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
576,12400152.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
577,12401952.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
578,12417479.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male
579,12431658.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
580,12447913.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
581,12462313.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
582,12469989.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
583,12477273.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Male
584,12505828.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
585,12516112.jpg,20-30s,Mongoloid,masked,light,Neutral,Male
586,12526728.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male
587,12558064.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
588,12564858.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
589,12565065.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
590,12574276.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
591,12597534.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
592,12617337.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female
593,12620096.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Male
594,1263110.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
595,1263111.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
596,1263114.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
597,1263116.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
598,1263119.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
599,1263121.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
600,12632457.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
601,12654292.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
602,12662308.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
603,1266619.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
604,12670457.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
605,1267166.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
606,12672891.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
607,12681658.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
608,12681659.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
609,12681662.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
610,1268968.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
611,1269076.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
612,1273517.jpg,20-30s,Mongoloid,masked,light,Sadness,Female
613,12748359.jpg,20-30s,Mongoloid,unmasked,light,Surprise,Female
614,12770567.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
615,12777300.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
616,12780349.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
617,1281177.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
618,1281272.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female
619,12844079.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
620,12848557.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
621,12858138.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
622,12874323.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
623,12894799.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
624,12895145.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
625,12896092.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
626,12926237.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
627,12931283.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
628,12931521.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
629,12938851.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
630,1295230.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male
631,12962148.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
632,12962149.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
633,12962150.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
634,12962151.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
635,12962152.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
636,12962153.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
637,12975829.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
638,12989944.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
639,12995516.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
640,13021064.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
641,13032149.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
642,13034485.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
643,13034971.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
644,13041521.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
645,13046962.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
646,13068491.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
647,13069823.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
648,13076331.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
649,13077375.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
650,1308167.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
651,1308644.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
652,13086746.jpg,40-50s,Mongoloid,unmasked,light,Anger,Female
653,13104999.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
654,13105032.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
655,13114532.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
656,13129743.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
657,13134591.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female
658,13134969.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
659,13135578.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
660,13147154.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
661,1315803.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female
662,1316880.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female
663,13174889.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female
664,1320252.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
665,1322224.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
666,13234959.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
667,13235041.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female
668,1326611.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female
669,13280659.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female
670,1328090.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
671,1328093.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
672,13290523.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
673,13313137.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
674,13326641.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
675,13396853.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
676,13446042.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
677,13469454.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
678,13469455.jpg,20-30s,Mongoloid,masked,light,Sadness,Male
679,13538050.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male
680,13553504.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
681,13554528.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male
682,1355739.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female
683,1359965.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
684,1359967.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
