file_name,age,race,masked,skintone,emotion,gender,fold
image_1928.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,3
61744911.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0
103996982.jpg,40-50s,Caucasian,unmasked,mid-dark,Happiness,Female,4
78108396.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
76053473.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,3
23730566.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
37904308.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,2
2404183.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
85955825.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,3
50863150.jpg,Kid,Caucasian,unmasked,mid-light,Neutral,Female,0
69980130.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
60512394.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
45162440.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1
1434166.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0
9417243.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,3
70766532.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,4
71768116.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,2
80746020.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
83583194.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
48454120.jpg,Senior,Mongoloid,unmasked,mid-dark,Happiness,Male,3
65333553.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0
13147154.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,4
107157587.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,2
image_8499.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,0
42509134.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Male,3
69410936.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
1557068.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0
66653531.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1
39974573.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,3
94406728.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
1475335.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
67656879.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
58914835.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,2
74534221.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,4
74502846.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,0
82132999.jpg,Baby,Mongoloid,unmasked,light,Anger,Female,3
17605571.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
image_7924.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,2
9037848.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male,1
7285311.jpg,Senior,Mongoloid,unmasked,light,Neutral,Female,0
55712164.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,4
image_3830.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
image_2640.jpg,Senior,Caucasian,unmasked,mid-light,Neutral,Male,4
88821224.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,2
107015381.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,0
68147983.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
68378705.jpg,Baby,Mongoloid,unmasked,light,Neutral,Female,1
103437212.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,4
59962412.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,3
77272387.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0
100118748.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,2
60247980.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
image_8485.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,0
6843189.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
70654145.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,3
5351600.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
70213476.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
image_2544.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,1
image_5107.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,3
62924509.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0
76934024.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
72688295.jpg,Kid,Caucasian,unmasked,light,Sadness,Male,3
84527759.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,2
2878252.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
87245125.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0
72565630.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
87768464.jpg,20-30s,Caucasian,unmasked,light,Disgust,Female,0
69879005.jpg,20-30s,Caucasian,unmasked,light,Sadness,Female,1
image_6481.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,3
996439.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2
image_4234.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
74086382.jpg,Teenager,Caucasian,unmasked,light,Neutral,Female,1
76982630.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,2
image_4627.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0
94649316.jpg,Kid,Caucasian,unmasked,light,Neutral,Male,4
78296125.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
54083592.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1
42442922.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
75156854.jpg,40-50s,Negroid,unmasked,mid-dark,Neutral,Female,2
67627718.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male,4
3435462.jpg,Teenager,Mongoloid,unmasked,mid-light,Happiness,Female,0
80455920.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,2
59105956.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,1
9621731.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
image_2046.jpg,Teenager,Caucasian,unmasked,mid-light,Happiness,Male,0
88048000.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,4
2926635.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
41371288.jpg,40-50s,Caucasian,unmasked,mid-dark,Happiness,Male,2
67062252.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,3
40349722.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0
99398545.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
47101307.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
80588696.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,2
73267864.jpg,40-50s,Caucasian,unmasked,light,Neutral,Female,0
63979492.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,1
75756075.jpg,Kid,Mongoloid,unmasked,mid-light,Neutral,Male,4
82103303.jpg,Senior,Mongoloid,unmasked,mid-light,Neutral,Male,2
48704695.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,4
73003022.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,3
image_7080.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0
79090311.jpg,Kid,Mongoloid,unmasked,mid-light,Fear,Female,1
12417479.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male,1
image_1320.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male,0
62165466.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female,3
70448868.jpg,20-30s,Mongoloid,unmasked,mid-light,Sadness,Male,2
61675915.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,4
57286312.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
69498101.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,4
73627332.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,2
57336939.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,0
49434483.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,3
image_4396.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
81161998.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,1
95633773.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0
image_2268.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,2
62799281.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,4
33318012.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0
image_2944.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
78287512.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
73447153.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Female,2
49352176.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,3
62505232.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
83131665.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,3
56701988.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
69463005.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0
image_3349.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
78832962.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,0
68957013.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
66846934.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male,2
67053072.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,4
74802709_3.jpg,20-30s,Caucasian,unmasked,light,Surprise,Male,3
86578803.jpg,20-30s,Caucasian,unmasked,mid-light,Sadness,Male,4
42437515_2.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Female,0
76574441.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
35280323.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,1
11869219.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,2
7427569.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
29178581.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,3
60271935_2.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
57672632.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0
60031703.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,1
86708408.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,2
75064510.jpg,Kid,Caucasian,unmasked,light,Neutral,Female,3
88097998.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
89321550.jpg,40-50s,Negroid,unmasked,mid-dark,Neutral,Male,0
64443304.jpg,20-30s,Caucasian,unmasked,dark,Neutral,Male,4
72079940.jpg,20-30s,Caucasian,unmasked,mid-light,Sadness,Female,2
image_5897.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
98134303.jpg,Baby,Mongoloid,unmasked,light,Sadness,Male,0
image_7313.jpg,Senior,Caucasian,unmasked,light,Happiness,Male,3
64408839.jpg,Teenager,Caucasian,unmasked,mid-light,Neutral,Female,4
67947814.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
82079946.jpg,Kid,Mongoloid,unmasked,light,Neutral,Female,4
74652828.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0
image_947.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
93583941.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
92997336.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,2
81900175.jpg,20-30s,Mongoloid,masked,light,Neutral,Male,3
95788727.jpg,Senior,Caucasian,unmasked,light,Anger,Male,4
81229421.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,1
81956562.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,0
16718944.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,4
68193087.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0
39746065.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
7232712.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
88564415.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
image_4863.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,1
56716337.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Female,0
72004587.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male,4
65838550.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,3
71045103.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
2128008.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,2
72940636.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
69014993.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1
67624367.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female,3
59403742.jpg,20-30s,Negroid,unmasked,dark,Neutral,Male,0
39528279.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0
94541837.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,2
61278778.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
70652979.jpg,20-30s,Mongoloid,unmasked,light,Disgust,Male,4
6280501.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
40945510.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,4
image_10267.jpg,Senior,Caucasian,unmasked,light,Happiness,Male,0
68538245_5.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,1
81062874.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,2
10462043.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,3
101045841.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
77572401.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
46712478.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,2
81142750.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0
104292087.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1
10116354.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,2
63069939.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,4
59212690.jpg,Baby,Caucasian,unmasked,light,Happiness,Male,3
88383300_9.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,0
63011788_3.jpg,20-30s,Mongoloid,unmasked,mid-dark,Neutral,Female,1
63158461.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
67849251.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
58146253.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
82879374.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
39321030.jpg,Kid,Caucasian,unmasked,light,Happiness,Male,0
75797832.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
81120976.jpg,20-30s,Caucasian,masked,light,Neutral,Female,4
62510486.jpg,Senior,Caucasian,unmasked,light,Anger,Male,0
42771194.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,1
32268882.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
2370851.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,2
image_7875.jpg,Kid,Caucasian,unmasked,light,Happiness,Male,1
image_586.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,0
image_156.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,4
50867557.jpg,Kid,Mongoloid,unmasked,light,Neutral,Female,3
76816481.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
94724199.jpg,Kid,Negroid,unmasked,mid-light,Anger,Male,1
76787878.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,2
69494779.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
48870466.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0
63025003.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
69429224.jpg,Teenager,Mongoloid,unmasked,mid-light,Happiness,Male,4
67180030.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1
1475275.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0
70292752.jpg,40-50s,Caucasian,masked,mid-light,Neutral,Female,3
87032895.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,1
65288052.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,2
72033938.jpg,40-50s,Caucasian,unmasked,light,Sadness,Female,4
68114325.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,0
77597417.jpg,20-30s,Caucasian,unmasked,light,Anger,Female,3
57532434.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,2
48844116.jpg,Kid,Caucasian,unmasked,mid-light,Happiness,Male,0
65976628.jpg,20-30s,Mongoloid,masked,light,Neutral,Male,3
106661575.jpg,Kid,Caucasian,unmasked,mid-light,Neutral,Male,4
84284883.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1
46051076.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
63638561.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,2
72077645.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0
45940662.jpg,Kid,Caucasian,unmasked,light,Surprise,Male,1
image_6398.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,4
82680025.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,4
13538050.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male,3
67442722.jpg,Senior,Caucasian,unmasked,light,Happiness,Female,2
2338166.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0
73177601.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
68062554.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,3
40351483.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0
87906424.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
83851823.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
85686673.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,2
61595001.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,2
61306961.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,3
image_64.jpg,Teenager,Caucasian,unmasked,light,Happiness,Male,0
93137306.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Male,1
74268493.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
image_2727.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,2
70594513.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0
71949267.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
12371658.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1
20698876.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
6901480.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
71432638.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,4
61661786.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0
72726986.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,3
100436471.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1
63610716.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
48808441.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1
95800049.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
98751981.jpg,20-30s,Negroid,unmasked,mid-light,Happiness,Female,2
image_7727.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,0
88716430.jpg,20-30s,Caucasian,unmasked,light,Surprise,Male,2
40622943.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,0
83498501.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,3
11644449.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
70114537.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,1
46658904.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0
59711662.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
38096228.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Female,1
image_7841.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,4
image_7237.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,2
58128296.jpg,Teenager,Caucasian,unmasked,mid-light,Happiness,Female,0
35055181.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,1
46665625.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
12049881.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,3
106678432.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,2
66712477.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,3
32730786.jpg,20-30s,Mongoloid,unmasked,light,Anger,Male,2
78615755.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
63212319.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Female,1
54205371.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0
6024000.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0
1672415.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
image_3805.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,2
61707636.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,1
4619543.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,3
43876317.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
65769451.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,2
72795769.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
81585473.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0
62611605.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
image_2997.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,0
69383725.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,3
79405714.jpg,Teenager,Negroid,unmasked,mid-dark,Happiness,Female,4
84066965.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
16095908.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
68279207.jpg,40-50s,Mongoloid,unmasked,light,Anger,Female,4
image_5139.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2
8714027.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0
7169468.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
5815841.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,3
85852134.jpg,40-50s,Mongoloid,unmasked,mid-light,Surprise,Male,1
53220671.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,4
58526012.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
1360959.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0
66962677.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Female,2
66953166_2.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
74450035.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male,4
102799587.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,0
68348868.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,3
76362622.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
71055983.jpg,20-30s,Caucasian,unmasked,mid-light,Sadness,Female,0
56730769.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
86899742.jpg,Kid,Negroid,unmasked,mid-dark,Happiness,Female,4
83389206.jpg,20-30s,Mongoloid,masked,light,Neutral,Male,2
75866223.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
image_1404.jpg,Baby,Caucasian,unmasked,light,Happiness,Male,0
72501076.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,4
image_6818.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,1
79495559.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
36172463.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,2
2699217.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
49651689.jpg,20-30s,Negroid,unmasked,mid-dark,Sadness,Female,0
76561406.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
6945793.jpg,Senior,Mongoloid,unmasked,light,Neutral,Male,3
77227238.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2
104883984.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,4
77286897.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female,2
